,5,PAY013CL1,Hours and Dollars Pay Types,,,,,,,,,,,,,,
,5,PAY016L1,Payroll Interface Time Data Export,,,,,,,,,,,,,,
,4,PAY016L2,Payroll Interface Time Data Export - No SL Key Err,,,,,,,,,,,,,,
,4,PAY016L3,Payroll Interface Time Data Export - Not Exported,,,,,,,,,,,,,,
,5,PAYMCDTLL1,"LF by Loc, Contract",,,,,,,,,,,,,,
,5,PTRANL1,PRE-ACQUISITION TRANSACTION Logical,,,,,,,,,,,,,,
,5,PTRANL2,PRE-ACQUISITION lf session key as key,,,,,,,,,,,,,,
,5,PURINVDL1,Purchase Reference - Detail LF With Serial Number,,,,,,,,,,,,,,
,4,PURINVHL1,Purchase Reference - Header (Open Only),,,,,,,,,,,,,,
,4,RPLOGL1,"Recurring Payment - Log File LF - Locn, Cont (Sel)",,,,,,,,,,,,,,
,5,SALEAUD1,Field Sales Audit - BY LOCATION,,,,,,,,,,,,,,
,5,SALEDL1,Sales Batch File Detail Records,,,,,,,,,,,,,,
,4,SALEHL1,"Sales Batch Header ""JQ"" records only",,,,,,,,,,,,,,
,5,SCOMML1,Sallesman sub-Location Logical,,,,,,,,,,,,,,
,5,STFINDL1,Statements Sorted Finder File to Print,,,,,,,,,,,,,,
,5,STRNL1,"Sales Transaction - Loc, Bloc, Cont",,,,,,,,,,,,,,
,5,STRNL2,"Sales Transaction - Loc, Bloc, Cont, Numb, Tran",,,,,,,,,,,,,,
,5,TEML1,Weekly Job Work File for WRKOUTQ Command by DISOUT,,,,,,,,,,,,,,
,5,TRSTCHUP2L,Work file for Catch-ups,,,,,,,,,,,,,,
,5,TRUDTL01,"Trust Activity Det LF-Loc,Cont,Trst,Date,Seq,Tran",,,,,,,,,,,,,,
,4,TRUDTV1,Trust Activity Detail - Map TUTRAN,,,,,,,,,X,,,,,
,5,TRUDTX01,Trust Activity Detail Table Index for TRUDTL01,,,,,,,,,,,,,,
,5,USERL1,"User file key by Program, Function, User",,,,,,,,,,,,,,
,5,VAULTDESC1, ,,,,,,,,,,,,,,
,5,VOCMSTL1,"Vault Open & Close Master LF by location, serial#",,,,,,,,,,,,,,
,5,VOCMSTL2,Vault Open & Close Master LF,,,,,,,,,,,,,,
,5,VOCMSTL3,"Logical by Loc., Prim.Cont, Prim.Item, Prim.Seq.",,,,,,,,,,,,,,
,5,VOCMSTL4,"Logical by Location, Serial Number",,,,,,,,,,,,,,
,5,WCOMML1,Weekly Commission Payroll File-Paid Date,,,,,,,,,,,,,,
,5,WCOMML2,"Weekly Commission Payroll File-Date,Loc,Sman",,,,,,,,,,,,,,
